Type	Predicate	Enabled
unsigned int	clang::DependentTemplateSpecializationTypeLoc::getExtraLocalDataSize	1
unsigned int	clang::DependentTemplateSpecializationTypeLoc::getExtraLocalDataAlignment	1
class clang::SourceLocation	clang::BuiltinTypeLoc::getBuiltinLoc	1
class clang::SourceLocation	clang::BuiltinTypeLoc::getNameLoc	1
const struct clang::WrittenBuiltinSpecs &	clang::BuiltinTypeLoc::getWrittenBuiltinSpecs	1
_Bool	clang::BuiltinTypeLoc::needsExtraLocalData	1
unsigned int	clang::BuiltinTypeLoc::getExtraLocalDataSize	1
unsigned int	clang::BuiltinTypeLoc::getExtraLocalDataAlignment	1
class clang::SourceRange	clang::BuiltinTypeLoc::getLocalSourceRange	1
enum clang::TypeSpecifierSign	clang::BuiltinTypeLoc::getWrittenSignSpec	1
_Bool	clang::BuiltinTypeLoc::hasWrittenSignSpec	1
enum clang::TypeSpecifierWidth	clang::BuiltinTypeLoc::getWrittenWidthSpec	1
_Bool	clang::BuiltinTypeLoc::hasWrittenWidthSpec	1
enum clang::TypeSpecifierType	clang::BuiltinTypeLoc::getWrittenTypeSpec	1
_Bool	clang::BuiltinTypeLoc::hasWrittenTypeSpec	1
_Bool	clang::BuiltinTypeLoc::hasModeAttr	1
class clang::SourceLocation	clang::MatrixTypeLoc::getAttrNameLoc	1
class clang::Expr *	clang::MatrixTypeLoc::getAttrRowOperand	1
class clang::Expr *	clang::MatrixTypeLoc::getAttrColumnOperand	1
class clang::SourceRange	clang::MatrixTypeLoc::getAttrOperandParensRange	1
class clang::SourceRange	clang::MatrixTypeLoc::getLocalSourceRange	1
class clang::SourceLocation	clang::BlockPointerTypeLoc::getCaretLoc	1
const class clang::ValueDecl *	clang::DeclRefExpr::getDecl	1
struct clang::DeclarationNameInfo	clang::DeclRefExpr::getNameInfo	0
class clang::SourceLocation	clang::DeclRefExpr::getLocation	1
class clang::SourceLocation	clang::DeclRefExpr::getBeginLoc	1
class clang::SourceLocation	clang::DeclRefExpr::getEndLoc	1
_Bool	clang::DeclRefExpr::hasQualifier	1
class clang::NestedNameSpecifierLoc	clang::DeclRefExpr::getQualifierLoc	1
class clang::NestedNameSpecifier *	clang::DeclRefExpr::getQualifier	1
const class clang::NamedDecl *	clang::DeclRefExpr::getFoundDecl	1
_Bool	clang::DeclRefExpr::hasTemplateKWAndArgsInfo	1
class clang::SourceLocation	clang::DeclRefExpr::getTemplateKeywordLoc	1
class clang::SourceLocation	clang::DeclRefExpr::getLAngleLoc	1
class clang::SourceLocation	clang::DeclRefExpr::getRAngleLoc	1
_Bool	clang::DeclRefExpr::hasTemplateKeyword	1
_Bool	clang::DeclRefExpr::hasExplicitTemplateArgs	1
const class clang::TemplateArgumentLoc *	clang::DeclRefExpr::getTemplateArgs	1
unsigned int	clang::DeclRefExpr::getNumTemplateArgs	1
class llvm::ArrayRef<class clang::TemplateArgumentLoc>	clang::DeclRefExpr::template_arguments	1
_Bool	clang::DeclRefExpr::hadMultipleCandidates	1
enum clang::NonOdrUseReason	clang::DeclRefExpr::isNonOdrUse	1
_Bool	clang::DeclRefExpr::refersToEnclosingVariableOrCapture	1
_Bool	clang::DeclRefExpr::isImmediateEscalating	1
class llvm::iterator_range<struct clang::ConstStmtIterator>	clang::DeclRefExpr::children	1
enum clang::Type::TypeClass	clang::Type::getTypeClass	1
_Bool	clang::Type::isFromAST	1
_Bool	clang::Type::containsUnexpandedParameterPack	1
_Bool	clang::Type::isCanonicalUnqualified	1
class clang::QualType	clang::Type::getLocallyUnqualifiedSingleStepDesugaredType	1
_Bool	clang::Type::isSizelessType	1
_Bool	clang::Type::isSizelessBuiltinType	1
_Bool	clang::Type::isSVESizelessBuiltinType	1
_Bool	clang::Type::isRVVSizelessBuiltinType	1
_Bool	clang::Type::isWebAssemblyExternrefType	1
_Bool	clang::Type::isWebAssemblyTableType	1
_Bool	clang::Type::isVLSTBuiltinType	1
_Bool	clang::Type::isRVVVLSBuiltinType	1
_Bool	clang::Type::isIncompleteOrObjectType	1
_Bool	clang::Type::isObjectType	1
_Bool	clang::Type::isStructuralType	1
_Bool	clang::Type::isStandardLayoutType	1
_Bool	clang::Type::isBuiltinType	1
_Bool	clang::Type::isPlaceholderType	1
const class clang::BuiltinType *	clang::Type::getAsPlaceholderType	1
_Bool	clang::Type::isNonOverloadPlaceholderType	1
_Bool	clang::Type::isIntegerType	1
_Bool	clang::Type::isEnumeralType	1
_Bool	clang::Type::isScopedEnumeralType	1
_Bool	clang::Type::isBooleanType	1
_Bool	clang::Type::isCharType	1
_Bool	clang::Type::isWideCharType	1
_Bool	clang::Type::isChar8Type	1
_Bool	clang::Type::isChar16Type	1
_Bool	clang::Type::isChar32Type	1
_Bool	clang::Type::isAnyCharacterType	1
_Bool	clang::Type::isIntegralOrEnumerationType	1
_Bool	clang::Type::isIntegralOrUnscopedEnumerationType	1
_Bool	clang::Type::isUnscopedEnumerationType	1
_Bool	clang::Type::isRealFloatingType	1
_Bool	clang::Type::isComplexType	1
_Bool	clang::Type::isAnyComplexType	1
_Bool	clang::Type::isFloatingType	1
_Bool	clang::Type::isHalfType	1
_Bool	clang::Type::isFloat16Type	1
_Bool	clang::Type::isBFloat16Type	1
_Bool	clang::Type::isFloat128Type	1
_Bool	clang::Type::isIbm128Type	1
_Bool	clang::Type::isRealType	1
_Bool	clang::Type::isArithmeticType	1
_Bool	clang::Type::isVoidType	1
_Bool	clang::Type::isScalarType	1
_Bool	clang::Type::isAggregateType	1
_Bool	clang::Type::isFundamentalType	1
_Bool	clang::Type::isCompoundType	1
_Bool	clang::Type::isFunctionType	1
_Bool	clang::Type::isFunctionNoProtoType	1
_Bool	clang::Type::isFunctionProtoType	1
_Bool	clang::Type::isPointerType	1
_Bool	clang::Type::isAnyPointerType	1
_Bool	clang::Type::isBlockPointerType	1
_Bool	clang::Type::isVoidPointerType	1
_Bool	clang::Type::isReferenceType	1
_Bool	clang::Type::isLValueReferenceType	1
_Bool	clang::Type::isRValueReferenceType	1
_Bool	clang::Type::isObjectPointerType	1
_Bool	clang::Type::isFunctionPointerType	1
_Bool	clang::Type::isFunctionReferenceType	1
_Bool	clang::Type::isMemberPointerType	1
_Bool	clang::Type::isMemberFunctionPointerType	1
_Bool	clang::Type::isMemberDataPointerType	1
_Bool	clang::Type::isArrayType	1
_Bool	clang::Type::isConstantArrayType	1
_Bool	clang::Type::isIncompleteArrayType	1
_Bool	clang::Type::isVariableArrayType	1
_Bool	clang::Type::isDependentSizedArrayType	1
_Bool	clang::Type::isRecordType	1
_Bool	clang::Type::isClassType	1
_Bool	clang::Type::isStructureType	1
_Bool	clang::Type::isObjCBoxableRecordType	1
_Bool	clang::Type::isInterfaceType	1
_Bool	clang::Type::isStructureOrClassType	1
_Bool	clang::Type::isUnionType	1
_Bool	clang::Type::isComplexIntegerType	1
_Bool	clang::Type::isVectorType	1
_Bool	clang::Type::isExtVectorType	1
_Bool	clang::Type::isExtVectorBoolType	1
_Bool	clang::Type::isMatrixType	1
_Bool	clang::Type::isConstantMatrixType	1
_Bool	clang::Type::isDependentAddressSpaceType	1
_Bool	clang::Type::isObjCObjectPointerType	1
_Bool	clang::Type::isObjCRetainableType	1
_Bool	clang::Type::isObjCLifetimeType	1
_Bool	clang::Type::isObjCIndirectLifetimeType	1
_Bool	clang::Type::isObjCNSObjectType	1
_Bool	clang::Type::isObjCIndependentClassType	1
_Bool	clang::Type::isObjCObjectType	1
_Bool	clang::Type::isObjCQualifiedInterfaceType	1
_Bool	clang::Type::isObjCQualifiedIdType	1
_Bool	clang::Type::isObjCQualifiedClassType	1
_Bool	clang::Type::isObjCObjectOrInterfaceType	1
_Bool	clang::Type::isObjCIdType	1
_Bool	clang::Type::isDecltypeType	1
_Bool	clang::Type::isObjCInertUnsafeUnretainedType	1
_Bool	clang::Type::isObjCClassType	1
_Bool	clang::Type::isObjCClassOrClassKindOfType	1
_Bool	clang::Type::isObjCSelType	1
_Bool	clang::Type::isObjCBuiltinType	1
_Bool	clang::Type::isObjCARCBridgableType	1
_Bool	clang::Type::isCARCBridgableType	1
_Bool	clang::Type::isTemplateTypeParmType	1
_Bool	clang::Type::isNullPtrType	1
_Bool	clang::Type::isNothrowT	1
_Bool	clang::Type::isAlignValT	1
_Bool	clang::Type::isStdByteType	1
_Bool	clang::Type::isAtomicType	1
_Bool	clang::Type::isUndeducedAutoType	1
_Bool	clang::Type::isTypedefNameType	1
_Bool	clang::Type::isOCLImage1dROType	1
_Bool	clang::Type::isOCLImage1dArrayROType	1
_Bool	clang::Type::isOCLImage1dBufferROType	1
_Bool	clang::Type::isOCLImage2dROType	1
_Bool	clang::Type::isOCLImage2dArrayROType	1
_Bool	clang::Type::isOCLImage2dDepthROType	1
_Bool	clang::Type::isOCLImage2dArrayDepthROType	1
_Bool	clang::Type::isOCLImage2dMSAAROType	1
_Bool	clang::Type::isOCLImage2dArrayMSAAROType	1
_Bool	clang::Type::isOCLImage2dMSAADepthROType	1
_Bool	clang::Type::isOCLImage2dArrayMSAADepthROType	1
_Bool	clang::Type::isOCLImage3dROType	1
_Bool	clang::Type::isOCLImage1dWOType	1
_Bool	clang::Type::isOCLImage1dArrayWOType	1
_Bool	clang::Type::isOCLImage1dBufferWOType	1
_Bool	clang::Type::isOCLImage2dWOType	1
_Bool	clang::Type::isOCLImage2dArrayWOType	1
_Bool	clang::Type::isOCLImage2dDepthWOType	1
_Bool	clang::Type::isOCLImage2dArrayDepthWOType	1
_Bool	clang::Type::isOCLImage2dMSAAWOType	1
_Bool	clang::Type::isOCLImage2dArrayMSAAWOType	1
_Bool	clang::Type::isOCLImage2dMSAADepthWOType	1
_Bool	clang::Type::isOCLImage2dArrayMSAADepthWOType	1
_Bool	clang::Type::isOCLImage3dWOType	1
_Bool	clang::Type::isOCLImage1dRWType	1
_Bool	clang::Type::isOCLImage1dArrayRWType	1
_Bool	clang::Type::isOCLImage1dBufferRWType	1
_Bool	clang::Type::isOCLImage2dRWType	1
_Bool	clang::Type::isOCLImage2dArrayRWType	1
_Bool	clang::Type::isOCLImage2dDepthRWType	1
_Bool	clang::Type::isOCLImage2dArrayDepthRWType	1
_Bool	clang::Type::isOCLImage2dMSAARWType	1
_Bool	clang::Type::isOCLImage2dArrayMSAARWType	1
_Bool	clang::Type::isOCLImage2dMSAADepthRWType	1
_Bool	clang::Type::isOCLImage2dArrayMSAADepthRWType	1
_Bool	clang::Type::isOCLImage3dRWType	1
_Bool	clang::Type::isImageType	1
_Bool	clang::Type::isSamplerT	1
_Bool	clang::Type::isEventT	1
_Bool	clang::Type::isClkEventT	1
_Bool	clang::Type::isQueueT	1
_Bool	clang::Type::isReserveIDT	1
_Bool	clang::Type::isOCLIntelSubgroupAVCMcePayloadType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCImePayloadType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCRefPayloadType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCSicPayloadType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCMceResultType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCImeResultType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCRefResultType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCSicResultType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCImeResultSingleReferenceStreamoutType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCImeResultDualReferenceStreamoutType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCImeSingleReferenceStreaminType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCImeDualReferenceStreaminType	1
_Bool	clang::Type::isOCLIntelSubgroupAVCType	1
_Bool	clang::Type::isOCLExtOpaqueType	1
_Bool	clang::Type::isPipeType	1
_Bool	clang::Type::isBitIntType	1
_Bool	clang::Type::isOpenCLSpecificType	1
_Bool	clang::Type::isObjCARCImplicitlyUnretainedType	1
_Bool	clang::Type::isCUDADeviceBuiltinSurfaceType	1
_Bool	clang::Type::isCUDADeviceBuiltinTextureType	1
_Bool	clang::Type::isRVVType	1
enum clang::Qualifiers::ObjCLifetime	clang::Type::getObjCARCImplicitLifetime	1
enum clang::Type::ScalarTypeKind	clang::Type::getScalarTypeKind	1
enum clang::TypeDependenceScope::TypeDependence	clang::Type::getDependence	0
_Bool	clang::Type::containsErrors	1
_Bool	clang::Type::isDependentType	1
_Bool	clang::Type::isInstantiationDependentType	1
_Bool	clang::Type::isUndeducedType	1
_Bool	clang::Type::isVariablyModifiedType	1
_Bool	clang::Type::hasSizedVLAType	1
_Bool	clang::Type::hasUnnamedOrLocalType	1
_Bool	clang::Type::isOverloadableType	1
_Bool	clang::Type::isElaboratedTypeSpecifier	1
_Bool	clang::Type::canDecayToPointerType	1
_Bool	clang::Type::hasPointerRepresentation	1
_Bool	clang::Type::hasObjCPointerRepresentation	1
_Bool	clang::Type::hasIntegerRepresentation	1
_Bool	clang::Type::hasSignedIntegerRepresentation	1
_Bool	clang::Type::hasUnsignedIntegerRepresentation	1
_Bool	clang::Type::hasFloatingRepresentation	1
const class clang::RecordType *	clang::Type::getAsStructureType	1
const class clang::RecordType *	clang::Type::getAsUnionType	1
const class clang::ComplexType *	clang::Type::getAsComplexIntegerType	1
const class clang::ObjCObjectType *	clang::Type::getAsObjCInterfaceType	1
const class clang::ObjCObjectPointerType *	clang::Type::getAsObjCInterfacePointerType	1
const class clang::ObjCObjectPointerType *	clang::Type::getAsObjCQualifiedIdType	1
const class clang::ObjCObjectPointerType *	clang::Type::getAsObjCQualifiedClassType	1
const class clang::ObjCObjectType *	clang::Type::getAsObjCQualifiedInterfaceType	1
class clang::CXXRecordDecl *	clang::Type::getAsCXXRecordDecl	1
class clang::RecordDecl *	clang::Type::getAsRecordDecl	1
class clang::TagDecl *	clang::Type::getAsTagDecl	1
const class clang::CXXRecordDecl *	clang::Type::getPointeeCXXRecordDecl	1
class clang::DeducedType *	clang::Type::getContainedDeducedType	1
class clang::AutoType *	clang::Type::getContainedAutoType	1
_Bool	clang::Type::hasAutoForTrailingReturnType	1
const class clang::ArrayType *	clang::Type::getAsArrayTypeUnsafe	1
const class clang::ArrayType *	clang::Type::castAsArrayTypeUnsafe	1
const class clang::Type *	clang::Type::getBaseElementTypeUnsafe	1
const class clang::Type *	clang::Type::getArrayElementTypeNoTypeQual	1
const class clang::Type *	clang::Type::getPointeeOrArrayElementType	1
class clang::QualType	clang::Type::getPointeeType	1
const class clang::Type *	clang::Type::getUnqualifiedDesugaredType	1
_Bool	clang::Type::isSignedIntegerType	1
_Bool	clang::Type::isUnsignedIntegerType	1
_Bool	clang::Type::isSignedIntegerOrEnumerationType	1
_Bool	clang::Type::isUnsignedIntegerOrEnumerationType	1
_Bool	clang::Type::isFixedPointType	1
_Bool	clang::Type::isFixedPointOrIntegerType	1
_Bool	clang::Type::isSaturatedFixedPointType	1
_Bool	clang::Type::isUnsaturatedFixedPointType	1
_Bool	clang::Type::isSignedFixedPointType	1
_Bool	clang::Type::isUnsignedFixedPointType	1
_Bool	clang::Type::isConstantSizeType	1
_Bool	clang::Type::isSpecifierType	1
enum clang::Linkage	clang::Type::getLinkage	1
enum clang::Visibility	clang::Type::getVisibility	0
_Bool	clang::Type::isVisibilityExplicit	1
class clang::LinkageInfo	clang::Type::getLinkageAndVisibility	1
_Bool	clang::Type::isLinkageValid	1
class std::optional<enum clang::NullabilityKind>	clang::Type::getNullability	1
_Bool	clang::Type::acceptsObjCTypeParams	1
const char *	clang::Type::getTypeClassName	1
class clang::QualType	clang::Type::getCanonicalTypeInternal	1
class clang::CanQual<class clang::Type>	clang::Type::getCanonicalTypeUnqualified	1
class clang::TypedefNameDecl *	clang::TypedefTypeLoc::getTypedefNameDecl	1
class clang::TypeLoc	clang::AdjustedTypeLoc::getOriginalLoc	1
class clang::QualType	clang::AdjustedTypeLoc::getInnerType	1
class clang::SourceRange	clang::AdjustedTypeLoc::getLocalSourceRange	1
unsigned int	clang::AdjustedTypeLoc::getLocalDataSize	1
class clang::SourceLocation	clang::ParenTypeLoc::getLParenLoc	1
class clang::SourceLocation	clang::ParenTypeLoc::getRParenLoc	1
class clang::SourceRange	clang::ParenTypeLoc::getLocalSourceRange	1
class clang::TypeLoc	clang::ParenTypeLoc::getInnerLoc	1
class clang::QualType	clang::ParenTypeLoc::getInnerType	1
enum clang::attr::Kind	clang::AttributedTypeLoc::getAttrKind	1
_Bool	clang::AttributedTypeLoc::isQualifier	1
class clang::TypeLoc	clang::AttributedTypeLoc::getModifiedLoc	1
const class clang::Attr *	clang::AttributedTypeLoc::getAttr	1
class clang::SourceRange	clang::AttributedTypeLoc::getLocalSourceRange	1
class clang::QualType	clang::AttributedTypeLoc::getInnerType	1
class clang::SourceLocation	clang::DeducedTemplateSpecializationTypeLoc::getTemplateNameLoc	1
class clang::EnumDecl *	clang::EnumTypeLoc::getDecl	1
class clang::TagDecl *	clang::TagTypeLoc::getDecl	1
_Bool	clang::TagTypeLoc::isDefinition	1
enum clang::ImplicitParamDecl::ImplicitParamKind	clang::ImplicitParamDecl::getParameterKind	1
class clang::TemplateParameterList *	clang::VarTemplatePartialSpecializationDecl::getTemplateParameters	1
const struct clang::ASTTemplateArgumentListInfo *	clang::VarTemplatePartialSpecializationDecl::getTemplateArgsAsWritten	1
_Bool	clang::VarTemplatePartialSpecializationDecl::hasAssociatedConstraints	1
class clang::VarTemplatePartialSpecializationDecl *	clang::VarTemplatePartialSpecializationDecl::getInstantiatedFromMember	1
class clang::SourceRange	clang::VarTemplatePartialSpecializationDecl::getSourceRange	1
const class clang::ExplicitSpecifier	clang::CXXConversionDecl::getExplicitSpecifier	1
_Bool	clang::CXXConversionDecl::isExplicit	1
class clang::QualType	clang::CXXConversionDecl::getConversionType	1
_Bool	clang::CXXConversionDecl::isLambdaToBlockPointerConversion	1
const class clang::CXXConversionDecl *	clang::CXXConversionDecl::getCanonicalDecl	1
class clang::SourceLocation	clang::UnresolvedUsingValueDecl::getUsingLoc	1
_Bool	clang::UnresolvedUsingValueDecl::isAccessDeclaration	1
class clang::NestedNameSpecifierLoc	clang::UnresolvedUsingValueDecl::getQualifierLoc	1
class clang::NestedNameSpecifier *	clang::UnresolvedUsingValueDecl::getQualifier	1
struct clang::DeclarationNameInfo	clang::UnresolvedUsingValueDecl::getNameInfo	0
_Bool	clang::UnresolvedUsingValueDecl::isPackExpansion	1
class clang::SourceLocation	clang::UnresolvedUsingValueDecl::getEllipsisLoc	1
class clang::SourceRange	clang::UnresolvedUsingValueDecl::getSourceRange	1
const class clang::UnresolvedUsingValueDecl *	clang::UnresolvedUsingValueDecl::getCanonicalDecl	1
const class clang::APValue &	clang::UnnamedGlobalConstantDecl::getValue	1
const class clang::Expr *	clang::EnumConstantDecl::getInitExpr	1
const class llvm::APSInt &	clang::EnumConstantDecl::getInitVal	1
class clang::SourceRange	clang::EnumConstantDecl::getSourceRange	1
const class clang::EnumConstantDecl *	clang::EnumConstantDecl::getCanonicalDecl	1
class clang::SourceRange	clang::TypeAliasDecl::getSourceRange	1
class clang::TypeAliasTemplateDecl *	clang::TypeAliasDecl::getDescribedAliasTemplate	1
_Bool	clang::UnaryTransformType::isSugared	1
class clang::QualType	clang::UnaryTransformType::desugar	1
class clang::QualType	clang::UnaryTransformType::getUnderlyingType	1
class clang::QualType	clang::UnaryTransformType::getBaseType	1
enum clang::UnaryTransformType::UTTKind	clang::UnaryTransformType::getUTTKind	1
class clang::Expr *	clang::BindingDecl::getBinding	1
class clang::ValueDecl *	clang::BindingDecl::getDecomposedDecl	1
